"filename", "language", "TypeScript", "HTML", "CSS", "SCSS", "comment", "blank", "total"
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\attendance-type-add\attendance-type-add.component.html", "HTML", 0, 45, 0, 0, 0, 1, 46
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\attendance-type-add\attendance-type-add.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 6, 26
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\attendance-type-add\attendance-type-add.component.ts", "TypeScript", 29, 0, 0, 0, 0, 4, 33
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\attendance-type-list\attendance-type-list.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\attendance-type-list\attendance-type-list.component.html", "HTML", 0, 22, 0, 0, 0, 4, 26
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\attendance-type-list\attendance-type-list.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 6, 26
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\attendance-type-list\attendance-type-list.component.ts", "TypeScript", 32, 0, 0, 0, 0, 5, 37
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\shift-add\shift-add.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\shift-add\shift-add.component.html", "HTML", 0, 39, 0, 0, 0, 1, 40
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\shift-add\shift-add.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 6, 26
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\shift-add\shift-add.component.ts", "TypeScript", 25, 0, 0, 0, 0, 4, 29
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\shift-list\shift-list.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\shift-list\shift-list.component.html", "HTML", 0, 22, 0, 0, 0, 4, 26
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\shift-list\shift-list.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 6, 26
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\shift-list\shift-list.component.ts", "TypeScript", 33, 0, 0, 0, 0, 5, 38
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\shifts-and-activities-routing.module.ts", "TypeScript", 15, 0, 0, 0, 0, 3, 18
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\shifts-and-activities\shifts-and-activities.module.ts", "TypeScript", 45, 0, 0, 0, 0, 4, 49
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\swap-requests\swap-request-add\swap-request-add.component.css", "CSS", 0, 0, 6, 0, 0, 1, 7
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\swap-requests\swap-request-add\swap-request-add.component.html", "HTML", 0, 85, 0, 0, 0, 1, 86
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\swap-requests\swap-request-add\swap-request-add.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 6, 26
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\swap-requests\swap-request-add\swap-request-add.component.ts", "TypeScript", 62, 0, 0, 0, 0, 8, 70
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\swap-requests\swap-request-details\swap-request-details.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\swap-requests\swap-request-details\swap-request-details.component.html", "HTML", 0, 44, 0, 0, 0, 1, 45
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\swap-requests\swap-request-details\swap-request-details.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 6, 26
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\swap-requests\swap-request-details\swap-request-details.component.ts", "TypeScript", 26, 0, 0, 0, 0, 6, 32
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\swap-requests\swap-request-list\swap-request-list.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\swap-requests\swap-request-list\swap-request-list.component.html", "HTML", 0, 20, 0, 0, 0, 5, 25
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\swap-requests\swap-request-list\swap-request-list.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 6, 26
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\swap-requests\swap-request-list\swap-request-list.component.ts", "TypeScript", 32, 0, 0, 0, 0, 4, 36
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\swap-requests\swap-requests-routing.module.ts", "TypeScript", 13, 0, 0, 0, 0, 3, 16
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\swap-requests\swap-requests.module.ts", "TypeScript", 40, 0, 0, 0, 0, 4, 44
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\unauthorized\unauthorized.component.css", "CSS", 0, 0, 0, 0, 0, 1, 1
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\unauthorized\unauthorized.component.html", "HTML", 0, 8, 0, 0, 0, 1, 9
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\unauthorized\unauthorized.component.spec.ts", "TypeScript", 20, 0, 0, 0, 0, 6, 26
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\app\unauthorized\unauthorized.component.ts", "TypeScript", 11, 0, 0, 0, 0, 5, 16
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\custom-theme.scss", "SCSS", 0, 0, 0, 555, 45, 51, 651
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\environments\environment.prod.ts", "TypeScript", 4, 0, 0, 0, 3, 1, 8
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\environments\environment.ts", "TypeScript", 4, 0, 0, 0, 12, 3, 19
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\index.html", "HTML", 0, 13, 0, 0, 5, 1, 19
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\main.ts", "TypeScript", 9, 0, 0, 0, 0, 4, 13
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\polyfills.ts", "TypeScript", 1, 0, 0, 0, 47, 6, 54
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\styles.css", "CSS", 0, 0, 7, 0, 1, 1, 9
"c:\Users\U4708\Desktop\WFM\FE\ByMe\wfm-20220111\src\test.ts", "TypeScript", 18, 0, 0, 0, 4, 5, 27
"Total", "-", 9226, 3036, 220, 733, 274, 1444, 14933
